query_wid,s1_first,hyb_first,class
W_11535,3,3,B_not_promoted
W_64489,274,274,A
W_74245,263,263,A
W_74245,384,384,A
W_4801,5,1,R
W_4801,289,289,A
W_4801,268,268,A
W_74245,147,147,A
W_62433,153,153,A
W_13693,1,1,R
W_45783,124,124,A
W_4826,81,81,A
W_136166,4,3,B_not_promoted
W_63854,7,27,B_demoted
W_44435,853,853,A
W_5316,20,23,B_demoted
W_343,31,31,A
W_14379,16,21,B_demoted
W_25030,40,40,A
W_6441,40,40,A
W_74362,21,1,R
W_40251,47,47,A
W_195566,15,1,R
W_195566,89,89,A
W_195566,50,50,A
W_195566,1,1,R
W_195566,7,1,R
W_195566,710,710,A
W_195566,28,1,R
W_195566,72,72,A
W_5233,5,1,R
W_56781,42,42,A
W_17662,1,1,R
W_14809,128,128,A
W_75372,170,170,A
W_7446,3,1,R
W_7816,1688,1688,A
W_7446,1,1,R
W_4801,14,1,R
W_195566,89,89,A
W_195566,52,52,A
W_195566,1,1,R
W_3099,155,155,A
W_11641,117,117,A
W_56239,241,241,A
W_6453,1,1,R
W_4277,1,1,R
W_115728,11,8,B_not_promoted
W_7446,1,2,B_demoted
W_12542,1,24,B_demoted
W_64372,343,343,A
W_677,6932,6932,A
W_6163,103,103,A
W_731,8,1,R
W_1017,22,1,R
W_10472,3,1,R
W_12140,24,14,B_not_promoted
W_9271,9,1,R
W_14354,11,1,R
W_117403,46,46,A
W_5930,109,109,A
W_4646,35,35,A
W_54816,102,102,A
W_4922,3,1,R
W_56366,65,65,A
W_25489,621,621,A
W_52177,261,261,A
W_65049,10,1,R
W_69943,84,84,A
W_7816,2,3,B_demoted
W_11652,118,118,A
W_10931,11,6,B_not_promoted
W_23142,7443,7443,A
W_731,3,1,R
W_5515,168,168,A
W_127392,20,12,B_not_promoted
W_64651,153,153,A
W_132541,70,70,A
W_132426,238,238,A
W_132642,169,169,A
W_3264,315,315,A
W_20005,506,506,A
W_580,3,1,R
W_83881,795,795,A
W_731,3,1,R
W_46408,4,1,R
W_3145,1,1,R
W_21025,8,1,R
W_13540,674,674,A
W_1376,3,5,B_demoted
W_118823,216,216,A
W_83871,157,157,A
W_2301,1,1,R
W_7489,1,1,R
W_2085,1,1,R
W_64649,36,36,A
W_7495,1,17,B_demoted
W_17671,3,1,R
W_6292,1,1,R
W_7489,2,1,R
W_14620,308,308,A
W_132541,15,21,B_demoted
W_132541,390,390,A
W_20257,487,487,A
W_272,1,7,B_demoted
W_13873,121,121,A
W_64650,260,260,A
W_11535,119,119,A
W_132642,26,2,B_not_promoted
W_12795,50,50,A
W_14620,228,228,A
W_150625,42,42,A
W_132490,106,106,A
W_64652,4,3,B_not_promoted
W_132541,166,166,A
W_27579,539,539,A
W_34728,37,37,A
W_79329,13,1,R
W_20005,87,87,A
W_82985,337,337,A
W_85332,39,39,A
W_7027,344,344,A
W_13127,17,3,B_not_promoted
W_9724,1,1,R
W_7261,20,1,R
W_199,5,1,R
W_45948,40,40,A
W_27164,442,442,A
W_3145,3,6,B_demoted
W_43898,20,1,R
W_26687,2,1,R
W_13216,1,1,R
W_195566,1,1,R
W_64489,80,80,A
W_26,16,1,R
W_24522,1573,1573,A
W_132490,201,201,A
W_6616,526,526,A
W_150625,2,1,R
W_64489,20,6,B_not_promoted
W_9643,148,148,A
W_135726,5,1,R
W_70887,542,542,A
W_11649,86,86,A
W_48,88,88,A
W_9507,67,67,A
W_8937,771,771,A
W_1130,362,362,A
W_1596,1,1,R
W_10641,123,123,A
W_10641,14,11,B_not_promoted
W_64627,270,270,A
W_14620,13,1,R
W_132541,76,76,A
W_3414,1,1,R
W_52660,64,64,A
W_43012,3,8,B_demoted
W_93655,35,35,A
W_150660,326,326,A
W_64513,231,231,A
W_83881,141,141,A
W_83871,65,65,A
W_64652,4,1,R
W_64627,271,271,A
W_122729,33,33,A
W_64648,21,3,B_not_promoted
W_64651,52,52,A
W_122729,6,1,R
W_122729,4,1,R
W_5396,3857,3857,A
W_132426,408,408,A
W_9131,3,1,R
W_9276,411,411,A
W_20960,178,178,A
W_20960,35,35,A
W_114712,2,6,B_demoted
W_62475,172,172,A
W_64651,12,10,B_not_promoted
W_69073,61,61,A
W_78838,1,1,R
W_34699,14,16,B_demoted
W_3995,1,1,R
W_4728,107,107,A
W_5388,1,2,B_demoted
W_856,5,1,R
W_11516,1,1,R
W_20414,1,1,R
W_59150,3,1,R
W_124809,21,8,B_not_promoted
W_40419,3,1,R
W_87758,15,1,R
W_26,2,1,R
W_92616,86,86,A
W_28784,140,140,A
W_14809,5,1,R
W_11054,2,6,B_demoted
W_7550,1,1,R
W_7552,8,1,R
W_142439,163,163,A
W_125863,19,14,B_not_promoted
W_13523,2,5,B_demoted
W_77153,1,1,R
W_46851,4,1,R
W_98311,19,30,B_demoted
W_125863,689,689,A
W_8339,127,127,A
W_43898,89,89,A
W_18507,204,204,A
W_98770,17,2,B_not_promoted
W_10581,14,9,B_not_promoted
W_20122,336,336,A
W_71473,4,1,R
W_71473,64,64,A
W_71473,5,10,B_demoted
W_13687,46,46,A
W_2271,5254,5254,A
W_8673,1,1,R
W_7446,22,6,B_not_promoted
W_4887,339,339,A
W_131020,19,15,B_not_promoted
W_116622,141,141,A
W_21695,1963,1963,A
W_34604,5,1,R
W_31091,4,2,B_not_promoted
W_4939,658,658,A
W_63932,2750,2750,A
W_132426,912,912,A
W_64489,11,4,B_not_promoted
W_1305,40,40,A
W_132426,16,1,R
W_64649,77,77,A
W_132426,1139,1139,A
W_656,1,1,R
W_41771,65,65,A
W_22556,1,1,R
W_13216,3,1,R
W_125863,8,1,R
W_7032,291,291,A
W_115054,1,7,B_demoted
W_25621,978,978,A
W_22936,135,135,A
W_3174,1,1,R
W_150625,4,1,R
W_6210,3,2,B_not_promoted
W_3995,1,1,R
W_47639,13,1,R
W_7578,23,20,B_not_promoted
W_430,3,1,R
W_6616,1,1,R
W_6602,2,17,B_demoted
W_20960,19,23,B_demoted
W_26839,77,77,A
W_112097,120,120,A
W_22154,60,60,A
W_4854,241,241,A
W_9376,401,401,A
W_954,1,1,R
W_103771,234,234,A
W_817,1,1,R
W_7580,25,29,B_demoted
W_31360,107,107,A
W_7581,164,164,A
W_52227,4,1,R
W_5118,5,1,R
W_7583,1,1,R
W_23142,1,1,R
W_5954,1,1,R
W_7577,10,4,B_not_promoted
W_11472,521,521,A
W_92417,214,214,A
W_7202,163,163,A
W_28221,164,164,A
W_29487,1560,1560,A
W_7578,49,49,A
W_122729,141,141,A
W_4642,3533,3533,A
W_1002,604,604,A
W_7580,99,99,A
W_9128,1982,1982,A
W_127547,90,90,A
W_6464,1,1,R
W_27894,267,267,A
W_11552,4,1,R
W_20541,15,16,B_demoted
W_74362,5,1,R
W_11535,1082,1082,A
W_121548,111,111,A
W_13127,4,1,R
W_19912,362,362,A
W_3839,13,1,R
W_1769,52,52,A
W_10781,18,10,B_not_promoted
W_123840,966,966,A
W_26988,7,1,R
W_40120,390,390,A
W_12031,2425,2425,A
W_121548,100,100,A
W_7584,245,245,A
W_114810,524,524,A
W_45783,247,247,A
W_2271,1,1,R
W_11472,245,245,A
W_28495,455,455,A
W_11794,33,33,A
W_7818,275,275,A
W_9350,20,16,B_not_promoted
W_79329,13,1,R
W_61207,2,27,B_demoted
W_1108,5,1,R
W_4749,4,1,R
W_4704,56,56,A
W_76174,58,58,A
W_6784,11,1,R
W_11898,93,93,A
W_32711,35,35,A
W_20414,15,1,R
W_156124,530,530,A
W_74245,663,663,A
W_115707,58,58,A
W_55442,11,7,B_not_promoted
W_233,2,1,R
W_4762,47,47,A
W_23525,15,1,R
W_4704,447,447,A
W_177431,52,52,A
W_28221,96,96,A
W_54816,40,40,A
W_14229,179,179,A
W_46288,1,1,R
W_167,2,1,R
W_4277,1,1,R
W_97414,12,1,R
W_123840,534,534,A
W_100,166,166,A
W_117417,11,1,R
W_57375,47,47,A
W_42521,65,65,A
W_430,3,1,R
W_5162,44,44,A
W_22053,1,1,R
W_121548,90,90,A
W_6453,31,31,A
W_9665,296,296,A
W_2145,145,145,A
W_112241,17,1,R
W_124745,54,54,A
W_34907,114,114,A
W_10852,94,94,A
W_9297,177,177,A
W_11641,189,189,A
W_30552,693,693,A
W_82200,3063,3063,A
W_3260,105,105,A
W_43997,27,24,B_not_promoted
W_13127,1310,1310,A
W_462,4,1,R
W_1108,4,1,R
W_7253,159,159,A
W_9263,83,83,A
W_12137,69,69,A
W_58781,13,1,R
W_167,19,1,R
W_99751,1,1,R
W_39525,1,1,R
W_10781,2,1,R
W_6753,1,2,B_demoted
W_226,1109,1109,A
W_6939,15,1,R
W_121296,525,525,A
W_122602,3,1,R
W_6394,1715,1715,A
W_23239,4,12,B_demoted
W_101001,14,5,B_not_promoted
W_113981,613,613,A
W_1055,9,1,R
W_8850,14,1,R
W_112640,1,3,B_demoted
W_3353,16,1,R
W_5368,15,1,R
W_30424,1,1,R
W_8521,142,142,A
W_20414,345,345,A
W_65381,467,467,A
W_119680,283,283,A
W_76498,150,150,A
W_76498,3,15,B_demoted
W_82218,338,338,A
W_76498,6,1,R
W_19353,40,40,A
W_5316,257,257,A
W_13687,297,297,A
W_98152,101,101,A
W_142008,72,72,A
W_27320,44,44,A
W_9571,9,1,R
W_159387,39,39,A
W_121182,159,159,A
W_7878,137,137,A
W_9290,15,1,R
W_12795,217,217,A
W_128680,67,67,A
W_20710,50,50,A
W_3177,2,1,R
W_27320,27,1,R
W_9571,193,193,A
W_9358,3410,3410,A
W_3264,756,756,A
W_63101,6,1,R
W_144648,16,3,B_not_promoted
W_6693,3,8,B_demoted
W_23239,1,3,B_demoted
W_11006,48,48,A
W_76574,14,2,B_not_promoted
W_62475,9,1,R
W_656,2842,2842,A
W_5388,3,1,R
W_11657,2,23,B_demoted
W_5915,9,6,B_not_promoted
W_10576,34,34,A
W_303,9,3,B_not_promoted
W_69970,5,2,B_not_promoted
W_6163,94,94,A
W_64652,21,24,B_demoted
W_114608,9,9,B_not_promoted
W_140168,21,7,B_not_promoted
W_127547,16,5,B_not_promoted
W_13552,14,7,B_not_promoted
W_4939,534,534,A
W_23772,138,138,A
W_38171,281,281,A
W_61933,265,265,A
W_39438,408,408,A
W_13540,6,1,R
W_93655,238,238,A
W_1795,261,261,A
W_42338,347,347,A
W_121182,82,82,A
W_53262,17,30,B_demoted
W_10852,42,42,A
W_10847,287,287,A
W_27906,661,661,A
W_1362,3,1,R
W_50523,2555,2555,A
W_55068,452,452,A
W_103,3511,3511,A
W_87758,2590,2590,A
W_124809,26,1,R
W_8543,1,1,R
W_24522,134,134,A
W_20639,2,1,R
W_1143,4,1,R
W_2271,5,1,R
W_45948,3,1,R
W_42521,65,65,A
W_118823,507,507,A
W_34699,14,22,B_demoted
W_3264,165,165,A
W_87758,164,164,A
W_119680,345,345,A
W_46288,3705,3705,A
W_434,13,1,R
W_3904,51,51,A
W_47674,8,3,B_not_promoted
W_97460,58,58,A
W_82218,434,434,A
W_10141,1,2,B_demoted
W_63932,74,74,A
W_656,1,1,R
W_122499,75,75,A
W_62433,510,510,A
W_143172,228,228,A
W_43898,268,268,A
W_20005,14,1,R
W_9128,2,1,R
W_31003,3,20,B_demoted
W_7247,2,1,R
W_11516,616,616,A
W_150660,205,205,A
W_24473,39,39,A
W_5233,656,656,A
W_9358,8,17,B_demoted
W_98311,600,600,A
W_22936,23,24,B_demoted
W_3099,537,537,A
W_111656,65,65,A
W_5500,41,41,A
W_106883,324,324,A
W_115054,4,3,B_not_promoted
W_6859,61,61,A
W_132642,248,248,A
W_69970,4,1,R
W_121504,3,1,R
W_9350,17,2,B_not_promoted
W_114712,7,1,R
W_65609,6,14,B_demoted
W_11817,215,215,A
W_70887,175,175,A
W_65381,29,1,R
W_132490,1,16,B_demoted
W_14861,463,463,A
W_11657,28,27,B_not_promoted
W_132541,242,242,A
W_64627,228,228,A
W_226,2,2,B_not_promoted
W_125863,3650,3650,A
W_33804,1,1,R
W_125863,20,2,B_not_promoted
W_5655,154,154,A
W_3978,2,1,R
W_78838,117,117,A
W_14620,63,63,A
W_150625,5,1,R
W_132541,8,8,B_not_promoted
W_1362,65,65,A
W_76498,369,369,A
W_77153,1,1,R
W_77153,45,45,A
W_7245,8,7,B_not_promoted
W_77153,18,1,R
W_46851,16,1,R
W_116565,68,68,A
W_132490,1371,1371,A
W_1308,2,1,R
W_122254,42,42,A
W_9271,3,10,B_demoted
W_9158,619,619,A
W_117417,1043,1043,A
W_103129,194,194,A
W_9297,98,98,A
W_32053,278,278,A
W_124809,28,1,R
W_125863,59,59,A
W_10154,265,265,A
W_115728,2,8,B_demoted
W_6102,353,353,A
W_21826,1,1,R
W_53997,57,57,A
W_3904,476,476,A
W_9358,51,51,A
W_179,4014,4014,A
W_1362,48,48,A
W_4775,1,10,B_demoted
W_46408,5,1,R
W_13216,749,749,A
W_19508,40,40,A
W_14354,4,3,B_not_promoted
W_10237,1,1,R
W_111535,1,1,R
W_26,11,1,R
W_15300,3,1,R
W_10526,2,1,R
W_13552,457,457,A
W_14379,71,71,A
W_272,1,1,R
W_25150,107,107,A
W_142439,57,57,A
W_775,2,1,R
W_20254,8,22,B_demoted
W_115249,702,702,A
W_126478,140,140,A
W_11641,550,550,A
W_17053,4,1,R
W_64513,3,1,R
W_5930,7,1,R
W_24522,503,503,A
W_2558,2,1,R
W_3447,1,1,R
W_137056,42,42,A
W_136166,67,67,A
W_124745,1,1,R
W_119695,3,1,R
W_111991,25,1,R
W_15385,1,1,R
W_31091,1,4,B_demoted
W_82218,15,17,B_demoted
W_10154,1,1,R
W_7762,935,935,A
W_82218,328,328,A
W_10338,1,1,R
W_73656,777,777,A
W_9358,2809,2809,A
W_9724,578,578,A
W_64649,92,92,A
W_76574,62,62,A
W_9358,160,160,A
W_13693,31,31,A
W_4833,5,4,B_not_promoted
W_76574,60,60,A
W_28687,16,1,R
W_40419,32,32,A
W_9358,1460,1460,A
W_91832,100,100,A
W_38429,4,8,B_demoted
W_20622,425,425,A
W_124809,30,6,B_not_promoted
W_43195,1,1,R
W_9358,350,350,A
W_3264,180,180,A
W_12159,491,491,A
W_17274,44,44,A
W_8387,2,1,R
W_12460,1,1,R
W_233,5,1,R
W_11785,43,43,A
W_11474,16,11,B_not_promoted
W_14620,58,58,A
W_21528,375,375,A
W_77841,87,87,A
W_77841,14,22,B_demoted
W_77841,20,26,B_demoted
W_77841,1,3,B_demoted
W_77841,5,8,B_demoted
W_1017,1,1,R
W_7776,5,1,R
W_40419,126,126,A
W_13127,85,85,A
W_2966,2,1,R
W_383,3,27,B_demoted
W_112097,98,98,A
W_656,1,1,R
W_9276,93,93,A
W_11051,465,465,A
W_627,933,933,A
W_4887,46,46,A
W_4755,2,1,R
W_27790,1,1,R
W_121852,36,36,A
W_3270,1,1,R
W_52660,5,22,B_demoted
W_10129,8,1,R
W_81722,1169,1169,A
W_16560,3,1,R
W_7552,1,1,R
W_4816,195,195,A
W_4810,6,1,R
W_12460,8,1,R
W_10154,10,1,R
W_4762,1203,1203,A
W_12159,160,160,A
W_13549,870,870,A
W_27906,100,100,A
W_63854,370,370,A
W_13208,1,1,R
W_7816,3,1,R
W_399,34,34,A
W_9812,1,1,R
W_200724,109,109,A
W_195566,1,1,R
W_8543,3,12,B_demoted
W_200724,127,127,A
W_4833,3,1,R
W_177431,1,1,R
W_12140,7,2,B_not_promoted
W_7580,205,205,A
W_40034,641,641,A
W_118849,1,1,R
W_40034,120,120,A
W_25150,619,619,A
W_14238,4,13,B_demoted
W_23525,1,1,R
W_43088,2,1,R
W_7264,2,1,R
W_233,1,1,R
W_7245,1,1,R
W_26111,66,66,A
W_9574,211,211,A
W_2759,453,453,A
W_101001,189,189,A
W_19943,693,693,A
W_7584,24,2,B_not_promoted
W_111906,79,79,A
W_10914,231,231,A
W_11484,126,126,A
W_43195,4,1,R
W_7245,6,1,R
W_10931,63,63,A
W_29299,9,1,R
W_3145,64,64,A
W_5118,13,3,B_not_promoted
W_98311,365,365,A
W_4762,3,1,R
W_129436,129,129,A
W_13127,8,1,R
W_55442,2,1,R
W_2768,3,2,B_not_promoted
W_53262,10,1,R
W_23770,124,124,A
W_29380,186,186,A
W_10849,11,13,B_demoted
W_65049,103,103,A
W_21958,36,36,A
W_43997,275,275,A
W_43195,2939,2939,A
W_1412,9,5,B_not_promoted
W_32062,36,36,A
W_6453,1,1,R
W_7245,1,1,R
W_4841,6,1,R
W_32058,2,1,R
W_200724,1,1,R
W_200724,590,590,A
W_184,127,127,A
W_11054,42,42,A
W_11051,82,82,A
W_5342,2197,2197,A
W_17274,2,1,R
W_47674,775,775,A
W_9276,22,1,R
W_46288,9,1,R
W_6753,12,21,B_demoted
W_7446,1,1,R
W_13216,12,1,R
W_430,1,1,R
W_1108,5,1,R
W_133525,1,1,R
W_132426,2,20,B_demoted
W_103771,7,8,B_demoted
W_42521,177,177,A
W_42521,14,7,B_not_promoted
W_9092,31,31,A
W_82218,70,70,A
W_47639,18,3,B_not_promoted
W_98311,183,183,A
W_7032,1,1,R
W_32058,31,31,A
W_32062,1,1,R
W_13222,5,1,R
W_46851,5,1,R
W_3237,75,75,A
W_40199,383,383,A
W_17662,4,13,B_demoted
W_14379,1,2,B_demoted
W_117450,2,1,R
W_22961,185,185,A
W_140157,45,45,A
W_79329,13,1,R
W_62475,13,19,B_demoted
W_3264,616,616,A
W_124809,22,1,R
W_124809,1113,1113,A
W_6097,4,1,R
W_200724,28,9,B_not_promoted
W_200724,123,123,A
W_11474,12,4,B_not_promoted
W_52227,4,1,R
W_11352,230,230,A
W_3099,97,97,A
W_4751,3,1,R
W_200724,85,85,A
W_31327,1,1,R
W_103,1,1,R
W_78838,3,1,R
W_32595,1,1,R
W_32595,1,1,R
W_200724,247,247,A
W_200724,212,212,A
W_200724,9,7,B_not_promoted
W_200724,327,327,A
W_5697,2,1,R
W_4726,2,1,R
W_99751,1,1,R
W_132987,71,71,A
W_78838,90,90,A
W_23544,1,1,R
W_116622,218,218,A
W_54461,3,1,R
W_6292,9,1,R
W_20005,76,76,A
W_10237,3,1,R
W_122499,428,428,A
W_7253,160,160,A
W_64395,53,53,A
W_7253,44,44,A
W_9131,63,63,A
W_61933,8,1,R
W_7027,1,1,R
W_32711,132,132,A
W_200724,1,1,R
W_31938,26,1,R
W_30678,44,44,A
W_64652,5,8,B_demoted
W_122602,491,491,A
W_47674,179,179,A
W_62086,75,75,A
W_28094,2086,2086,A
W_87758,6,28,B_demoted
W_28784,1047,1047,A
W_20005,57,57,A
W_9350,91,91,A
W_10717,1832,1832,A
W_68472,532,532,A
W_59150,1491,1491,A
W_17662,1,1,R
W_32062,1,1,R
W_43195,1,1,R
W_109642,25,1,R
W_25154,175,175,A
W_19748,3,2,B_not_promoted
W_627,72,72,A
W_161,2,1,R
W_4945,4,1,R
W_4849,63,63,A
W_11358,300,300,A
W_5396,34,34,A
W_65609,27,15,B_not_promoted
W_82218,311,311,A
W_2928,1,1,R
W_31938,124,124,A
W_7257,262,262,A
W_43898,9,2,B_not_promoted
W_118823,219,219,A
W_74245,906,906,A
W_82218,524,524,A
W_9671,489,489,A
W_52227,7,1,R
W_74362,2,15,B_demoted
W_69970,6,1,R
W_11006,86,86,A
W_62433,3,1,R
W_20539,8,1,R
W_3177,5514,5514,A
W_10144,16,9,B_not_promoted
W_7961,37,37,A
W_26941,1,1,R
W_64445,1,1,R
W_79329,1,1,R
W_32062,1,1,R
W_58783,87,87,A
W_13687,67,67,A
W_22936,24,3,B_not_promoted
W_14238,1,1,R
W_5917,2,1,R
W_27477,443,443,A
W_10603,4080,4080,A
W_1017,15,3,B_not_promoted
W_4852,2268,2268,A
W_56781,47,47,A
W_26461,61,61,A
W_11823,618,618,A
W_25113,12,1,R
W_3270,12,1,R
W_954,2566,2566,A
W_9286,38,38,A
W_5118,69,69,A
W_114606,70,70,A
W_109122,58,58,A
W_9132,4,1,R
W_3497,155,155,A
W_28687,12,1,R
W_64766,6,23,B_demoted
W_3260,4,10,B_demoted
W_3260,13,20,B_demoted
W_5231,18,6,B_not_promoted
W_40251,1338,1338,A
W_10788,9,1,R
W_27641,8,2,B_not_promoted
W_28784,326,326,A
W_64489,219,219,A
W_150625,31,31,A
W_4887,118,118,A
W_11785,1,1,R
W_44137,120,120,A
W_7961,3,1,R
W_69073,29,4,B_not_promoted
W_111991,2,2,B_not_promoted
W_21958,9,1,R
W_21958,1,1,R
W_21958,10,1,R
W_21958,16,12,B_not_promoted
W_21958,2,1,R
W_118543,1,1,R
W_122709,1,1,R
W_39438,511,511,A
W_4812,33,33,A
W_33804,19,1,R
W_22148,8,1,R
W_3097,36,36,A
W_175,12,1,R
W_41771,64,64,A
W_71473,118,118,A
W_156542,1,1,R
W_47674,1539,1539,A
W_43088,1,1,R
W_11387,2,9,B_demoted
W_7580,42,42,A
W_20254,6,5,B_not_promoted
W_53351,161,161,A
W_4826,116,116,A
W_10065,5,1,R
W_10065,274,274,A
W_43088,1,1,R
W_13127,1,1,R
W_10065,6,1,R
W_10065,4,2,B_not_promoted
W_434,284,284,A
W_35395,39,39,A
W_62086,102,102,A
W_4801,43,43,A
W_80336,26,4,B_not_promoted
W_27164,446,446,A
W_98152,21,1,R
W_97460,121,121,A
W_14599,16,1,R
W_114606,443,443,A
W_40199,11,3,B_not_promoted
W_9376,155,155,A
W_62433,83,83,A
W_28495,262,262,A
W_28495,30,8,B_not_promoted
W_28495,71,71,A
W_42488,27,17,B_not_promoted
W_25113,3,1,R
W_5342,87,87,A
W_32202,32,32,A
W_31327,3,6,B_demoted
W_28547,3,1,R
W_20639,2,1,R
W_40199,5,3,B_not_promoted
W_29078,107,107,A
W_11779,790,790,A
W_580,2,1,R
W_39055,52,52,A
W_80336,18,1,R
W_21013,56,56,A
W_3092,47,47,A
W_4775,340,340,A
W_49809,68,68,A
W_63101,8,2,B_not_promoted
W_9290,65,65,A
W_20049,8,24,B_demoted
W_11649,49,49,A
W_2427,401,401,A
W_26687,3,1,R
W_11657,1,1,R
W_226,1,1,R
W_39525,3,1,R
W_3211,1,1,R
W_3211,2,1,R
W_22451,43,43,A
W_175,126,126,A
W_148,691,691,A
W_23772,2,26,B_demoted
W_51795,12,27,B_demoted
W_7249,1,1,R
W_3211,4,1,R
W_3211,4,1,R
W_14354,9,14,B_demoted
W_14354,10,1,R
W_14354,52,52,A
W_26542,4,1,R
W_26542,10,1,R
W_3211,9,7,B_not_promoted
W_2558,18,1,R
W_3211,7,5,B_not_promoted
W_3211,1,1,R
W_29487,42,42,A
W_22961,872,872,A
W_11794,49,49,A
W_7253,244,244,A
W_7253,98,98,A
W_10144,1,1,R
W_10144,6,1,R
W_15519,12,1,R
W_33213,46,46,A
W_10847,17,1,R
W_10849,153,153,A
W_1792,11,1,R
W_1792,115,115,A
W_1792,24,1,R
W_817,2,1,R
W_10338,1,1,R
W_81722,383,383,A
W_81722,768,768,A
W_81722,334,334,A
W_7229,2,1,R
W_42117,123,123,A
W_1305,1,1,R
W_2974,2,2,B_not_promoted
W_8824,128,128,A
W_2558,1,1,R
W_209,192,192,A
W_1792,7,12,B_demoted
W_8202,1077,1077,A
W_8203,47,47,A
W_8203,68,68,A
W_6616,51,51,A
W_4690,196,196,A
W_20162,267,267,A
W_34604,24,24,B_not_promoted
W_4685,22,4,B_not_promoted
W_5438,52,52,A
W_81722,248,248,A
W_82146,6,19,B_demoted
W_2474,38,38,A
W_82146,11,8,B_not_promoted
W_82146,447,447,A
W_2928,8,15,B_demoted
W_8213,257,257,A
W_82200,1,1,R
W_82200,302,302,A
W_82200,18,10,B_not_promoted
W_82218,1303,1303,A
W_9507,1,1,R
W_81722,363,363,A
W_81722,247,247,A
W_2558,32,32,A
W_10313,50,50,A
W_30678,21,12,B_not_promoted
W_2081,3,1,R
W_29487,146,146,A
W_12992,1,1,R
W_7202,3,9,B_demoted
W_12255,16,15,B_not_promoted
W_12255,53,53,A
W_12255,162,162,A
W_12255,71,71,A
W_12255,4,22,B_demoted
W_12255,237,237,A
W_5294,45,45,A
W_5294,95,95,A
W_25150,80,80,A
W_22965,273,273,A
W_11794,46,46,A
W_4826,148,148,A
W_11850,277,277,A
W_4685,7,22,B_demoted
W_29380,437,437,A
W_5438,79,79,A
W_77841,369,369,A
W_77841,89,89,A
W_82877,1,1,R
W_82877,7,1,R
W_1153,4,1,R
W_161,8,1,R
W_1153,2,1,R
W_27328,4,6,B_demoted
W_2145,18,1,R
W_4820,60,60,A
W_4810,729,729,A
W_20088,123,123,A
W_20084,105,105,A
W_19353,71,71,A
W_20069,2,1,R
W_27320,46,46,A
W_20110,4,1,R
W_19945,9,28,B_demoted
W_7878,1,1,R
W_8203,113,113,A
W_7027,7,1,R
W_18,8,1,R
W_6536,2,1,R
W_83296,29,2,B_not_promoted
W_83296,202,202,A
W_83296,8,4,B_not_promoted
W_83296,712,712,A
W_575,5,1,R
W_8339,352,352,A
W_8339,3,1,R
W_34086,25,4,B_not_promoted
W_64766,838,838,A
W_5438,36,36,A
W_22965,22,16,B_not_promoted
W_3162,3,1,R
W_18,1,1,R
W_3162,1,1,R
W_3162,1,1,R
W_83871,1,1,R
W_83873,1,1,R
W_998,1,1,R
W_83871,167,167,A
W_83873,1220,1220,A
W_3162,613,613,A
W_83881,667,667,A
W_83881,283,283,A
W_83873,38,38,A
W_83871,381,381,A
W_83873,405,405,A
W_34604,5,21,B_demoted
W_1795,6,2,B_not_promoted
W_1795,1,1,R
W_1795,53,53,A
W_83881,100,100,A
W_3162,3,1,R
W_841,4,1,R
W_29130,12,1,R
W_44435,84,84,A
W_28184,10,1,R
W_4837,241,241,A
W_21817,7,4,B_not_promoted
W_42338,130,130,A
W_21958,4,1,R
W_21958,5,1,R
W_21958,1,1,R
W_21958,296,296,A
W_5316,66,66,A
W_2968,204,204,A
W_4849,133,133,A
W_2158,1,1,R
W_18,3284,3284,A
W_82146,20,26,B_demoted
W_45783,28,11,B_not_promoted
W_4922,23,1,R
W_48,206,206,A
W_34568,4,1,R
W_20769,215,215,A
W_3997,1,1,R
W_13695,4,12,B_demoted
W_4728,1,1,R
W_2558,1,1,R
W_9132,1,1,R
W_2673,45,45,A
W_8521,96,96,A
W_8521,301,301,A
W_8521,1096,1096,A
W_2658,3,1,R
W_9132,43,43,A
W_4749,156,156,A
W_2928,7,6,B_not_promoted
W_85332,148,148,A
W_85332,45,45,A
W_8535,28,12,B_not_promoted
W_53262,25,3,B_not_promoted
W_53262,2,17,B_demoted
W_1795,17,1,R
W_6437,34,34,A
W_8543,287,287,A
W_2855,3,1,R
W_5102,7,4,B_not_promoted
W_70887,177,177,A
W_25489,209,209,A
W_29045,186,186,A
W_8521,3,2,B_not_promoted
W_28687,65,65,A
W_856,2,2,B_not_promoted
W_856,5,1,R
W_35395,87,87,A
W_2145,29,1,R
W_10576,1,1,R
W_4698,42,42,A
W_226,1,1,R
W_31938,1,1,R
W_1376,3,17,B_demoted
W_51795,43,43,A
W_54816,2,1,R
W_54461,1,1,R
W_22965,33,33,A
W_2970,1,1,R
W_5912,2,1,R
W_343,4,1,R
W_12542,187,187,A
W_6807,1,1,R
W_49809,1,1,R
W_1033,791,791,A
W_2081,1,2,B_demoted
W_25489,346,346,A
W_4681,30,29,B_not_promoted
W_59952,1064,1064,A
W_9263,8,2,B_not_promoted
W_10845,30,4,B_not_promoted
W_575,6,1,R
W_11823,30,1,R
W_11823,531,531,A
W_4820,367,367,A
W_22961,2180,2180,A
W_33213,21,16,B_not_promoted
W_83881,299,299,A
W_30668,39,39,A
W_7581,42,42,A
W_867,1,1,R
W_6939,4,1,R
W_2759,161,161,A
W_10902,21,1,R
W_2768,12,1,R
W_867,2,1,R
W_86939,46,46,A
W_86939,15,7,B_not_promoted
W_86939,3,1,R
