epoch,train_loss,lr,val_map,val_mrr,val_hit@10,epoch_seconds
20,3.3400010792414347,0.00075,0.1667040148903647,0.1667040148903647,0.3433333333333333,55.67805199999566
21,3.3020636510848997,0.0007269952498697733,0.18598534998271174,0.18598534998271174,0.33,55.72429175000434
22,3.2641429408391316,0.0007033683215379002,0.18376100090948852,0.18376100090948852,0.31666666666666665,55.582916915998794
23,3.214862405459086,0.0006791839747726503,0.1827845532729097,0.1827845532729097,0.35,55.67975912499969
24,3.1922363662719726,0.0006545084971874737,0.22163372310838142,0.22163372310838142,0.38333333333333336,55.690058917003626
25,3.154093763033549,0.0006294095225512603,0.1990589700885721,0.1990589700885721,0.38666666666666666,55.6803994580041
26,3.1077766545613605,0.0006039558454088795,0.20932829698319608,0.20932829698319608,0.4,55.64997824999591
27,3.04841294447581,0.0005782172325201154,0.2259668860346422,0.2259668860346422,0.34,55.626642999995966
28,3.0374492605527244,0.0005522642316338267,0.22540273147190126,0.22540273147190126,0.4033333333333333,55.71718362499814
29,2.992060327529907,0.0005261679781214719,0.24017613285465747,0.24017613285465747,0.43,55.662766791996546
30,2.9871605920791624,0.0005000000000000001,0.23048602393761647,0.23048602393761647,0.4166666666666667,55.705879291999736
31,2.9343423000971476,0.00047383202187852816,0.23414092811428855,0.23414092811428855,0.43666666666666665,55.694671249999374
32,2.899512558778127,0.00044773576836617336,0.2516235755745904,0.2516235755745904,0.43333333333333335,55.757805959001416
33,2.8856149339675903,0.0004217827674798846,0.27289644644082517,0.27289644644082517,0.4633333333333333,55.701515041000675
34,2.8345801893870037,0.00039604415459112036,0.2660426643232983,0.2660426643232983,0.47,55.672437624998565
35,2.822918938000997,0.00037059047744873974,0.2554396819155194,0.2554396819155194,0.45666666666666667,55.72768141699635
36,2.78464164574941,0.0003454915028125264,0.2735106756882111,0.2735106756882111,0.47,55.65377470800013
37,2.7646734507878623,0.0003208160252273499,0.2815824927389311,0.2815824927389311,0.4766666666666667,55.73412366700359
38,2.752620135148366,0.00029663167846210003,0.28619256566384477,0.28619256566384477,0.4666666666666667,56.94529095899634
39,2.713746704260508,0.0002730047501302267,0.2833744519527223,0.2833744519527223,0.4766666666666667,56.010303916998964
40,2.670775663057963,0.00025000000000000017,0.27956354431494923,0.27956354431494923,0.4766666666666667,57.904984084001626
41,2.6770977505048115,0.00022768048249248665,0.27480401675220284,0.27480401675220284,0.4666666666666667,55.84852800000226
42,2.668328285217285,0.00020610737385376354,0.3027916356184166,0.3027916356184166,0.5033333333333333,55.07844691700302
43,2.625098227659861,0.0001853398044750814,0.3117825991500289,0.3117825991500289,0.5,54.69538037500024
44,2.6189875078201292,0.0001654346968205711,0.3059847108394921,0.3059847108394921,0.5166666666666667,55.085311500006355
45,2.5985647026697793,0.0001464466094067263,0.30419079365268603,0.30419079365268603,0.5066666666666667,59.33373649999703
46,2.590646875699361,0.00012842758726130303,0.2982781470544953,0.2982781470544953,0.5066666666666667,57.54825687500124
47,2.5710024706522625,0.00011142701927151459,0.3129118019381428,0.3129118019381428,0.5033333333333333,56.818075584000326
48,2.5526769018173217,9.549150281252635e-05,0.3081347755199285,0.3081347755199285,0.51,56.564846082997974
49,2.5543249877293905,8.066471602728805e-05,0.30071141819008,0.30071141819008,0.5166666666666667,58.426640000005136
50,2.545821444193522,6.698729810778066e-05,0.30830957061726544,0.30830957061726544,0.5066666666666667,58.5481457920032
51,2.5310059348742167,5.449673790581612e-05,0.29825117406264057,0.29825117406264057,0.51,59.85221854200063
52,2.512266009648641,4.322727117869952e-05,0.30548170673799435,0.30548170673799435,0.5066666666666667,64.08033358299872
53,2.5490020895004273,3.3209786751399136e-05,0.30484337817874213,0.30484337817874213,0.5166666666666667,55.705727874999866
54,2.508719933827718,2.4471741852423238e-05,0.2989545486650616,0.2989545486650616,0.5233333333333333,56.6004116250042
55,2.50873184521993,1.7037086855465846e-05,0.3124286280157675,0.3124286280157675,0.5233333333333333,56.73934258300142
56,2.52802050113678,1.0926199633097158e-05,0.31190762721880966,0.31190762721880966,0.5233333333333333,56.732087083000806
57,2.4923570720354715,6.155829702431172e-06,0.3143787378919506,0.3143787378919506,0.5233333333333333,55.23998870899959
58,2.519765255848567,2.7390523158633003e-06,0.31870621265987625,0.31870621265987625,0.5233333333333333,55.247648207994644
59,2.5031389077504476,6.852326227130837e-07,0.3182668847831408,0.3182668847831408,0.5233333333333333,55.41319058299996
60,2.5082001757621764,0.0,0.31635732806325517,0.31635732806325517,0.5133333333333333,55.51871770800062
