candidate_pid,kocc10,hub_reference
P_389903,5,0.852075
P_389913,7,0.860721
P_390061,7,0.838441
P_390080,9,0.861479
P_39009,6,0.869838
P_390150,5,0.852611
P_390327,14,0.903421
P_390363,6,0.839415
P_3904,14,0.879176
P_390426,11,0.870009
P_390462,4,0.858424
P_390464,4,0.882745
P_390524,6,0.883026
P_39055,10,0.838327
P_390595,5,0.889903
P_390610,5,0.869023
P_390624,13,0.874903
P_390628,13,0.870377
P_390685,9,0.900310
P_39079,8,0.870786
P_391074,5,0.887597
P_391148,6,0.865436
P_391224,10,0.840929
P_391237,5,0.857197
P_391556,12,0.908912
P_391628,6,0.885072
P_391737,6,0.890931
P_391758,5,0.890868
P_391776,17,0.871988
P_391862,12,0.886131
P_391863,4,0.848659
P_391865,19,0.834110
P_391867,1,0.860875
P_391868,16,0.889909
P_391869,24,0.884184
P_391993,5,0.895664
P_392,7,0.892547
P_392015,14,0.887512
P_392029,8,0.883575
P_392032,5,0.850211
P_392131,6,0.895100
P_392200,8,0.867229
P_39227,7,0.881638
P_392275,10,0.873906
P_392276,11,0.840066
P_392282,12,0.872111
P_392283,8,0.858890
P_392285,6,0.849432
P_3923,6,0.870442
P_392349,6,0.883090
P_392406,20,0.841051
P_392407,3,0.881545
P_392408,11,0.840371
P_392455,12,0.837084
P_392456,8,0.831197
P_392475,3,0.868669
P_392494,4,0.847848
P_392513,7,0.888657
P_392525,9,0.882809
P_392527,5,0.854391
P_392557,14,0.851252
P_392587,9,0.867768
P_392672,7,0.856155
P_392673,10,0.863295
P_392698,10,0.854028
P_392701,13,0.855565
P_392702,15,0.836960
P_39283,5,0.845148
P_392872,8,0.891852
P_392889,4,0.893674
P_392896,5,0.890097
P_392899,13,0.891616
P_3929,9,0.854600
P_392902,6,0.887499
P_392935,6,0.875423
P_392984,3,0.869927
P_39319,7,0.854179
P_393263,1,0.881704
P_393283,7,0.893680
P_393293,8,0.866389
P_393319,3,0.844094
P_393325,9,0.879327
P_393327,5,0.866890
P_393329,6,0.852853
P_393362,25,0.861984
P_393381,5,0.841928
P_393406,6,0.859945
P_39348,8,0.869429
P_393554,8,0.851275
P_39359,9,0.871448
P_393623,7,0.897635
P_393735,4,0.902544
P_393829,7,0.866705
P_393830,6,0.853823
P_393832,8,0.864425
P_393893,12,0.844681
P_393898,13,0.837746
P_393908,10,0.865001
P_393918,9,0.890600
P_393959,5,0.894791
P_394002,8,0.877742
P_394022,2,0.881900
P_394026,3,0.850968
P_394039,6,0.860609
P_394044,4,0.876967
P_394047,2,0.862755
P_394159,13,0.885652
P_39423,13,0.865471
P_394397,8,0.884822
P_394497,10,0.898240
P_394498,9,0.841977
P_394540,9,0.880768
P_394550,7,0.862909
P_394578,12,0.875566
P_394585,12,0.828564
P_394586,15,0.880521
P_394639,5,0.862527
P_39470,7,0.840906
P_394716,23,0.837882
P_394769,22,0.841056
P_394777,9,0.838657
P_394780,4,0.876264
P_394791,6,0.859292
P_394854,18,0.839974
P_394880,16,0.861114
P_39491,7,0.900342
P_394911,17,0.863242
P_394914,11,0.862328
P_394919,15,0.840695
P_394958,17,0.884032
P_395126,5,0.873644
P_395140,9,0.869757
P_39520,8,0.874312
P_395207,11,0.853302
P_39525,14,0.853442
P_395368,2,0.878465
P_395369,6,0.875094
P_395607,13,0.875948
P_395696,5,0.885927
P_395713,6,0.854077
P_395717,8,0.829269
P_39576,21,0.852440
P_395808,9,0.870595
P_39582,7,0.847585
P_395940,8,0.819018
P_39596,4,0.880797
P_396012,13,0.885784
P_396053,2,0.901600
P_39612,4,0.867729
P_396166,8,0.882778
P_396196,11,0.891952
P_39629,3,0.867793
P_39631,6,0.883763
P_396352,14,0.867801
P_396392,3,0.864932
P_396393,1,0.890513
P_3964,8,0.862971
P_396461,8,0.900092
P_396488,12,0.891270
P_3965,3,0.893950
P_396524,4,0.873437
P_39653,2,0.876115
P_39654,4,0.860830
P_396576,5,0.854624
P_396757,4,0.839430
P_396874,8,0.861201
P_396907,9,0.881158
P_396934,11,0.863583
P_396939,4,0.861466
P_397072,7,0.852451
P_397074,7,0.885443
P_397112,2,0.901988
P_397178,10,0.884476
P_39718,5,0.854514
P_397414,15,0.886268
P_39757,9,0.854072
P_397769,10,0.879564
P_397783,7,0.884937
P_397805,5,0.834127
P_39783,13,0.872025
P_39785,14,0.859089
P_397914,6,0.891781
P_397966,7,0.875502
P_39804,7,0.879013
P_398110,6,0.862213
P_398167,14,0.820877
P_398263,5,0.886894
P_398294,6,0.845762
P_398316,9,0.837596
P_398349,13,0.867508
P_398350,8,0.858569
P_398395,5,0.878329
P_398400,14,0.877041
P_398428,4,0.872367
P_398444,7,0.839218
P_398450,5,0.865024
P_398456,8,0.866997
P_398466,10,0.860959
P_398672,3,0.868579
P_398691,5,0.870046
P_39871,10,0.890908
P_398780,12,0.862826
P_398784,7,0.886563
P_398849,6,0.882749
P_398905,10,0.848669
P_39897,6,0.861005
P_398999,8,0.892054
P_399,7,0.871698
P_399006,5,0.886753
P_399007,1,0.884425
P_399034,10,0.895429
P_399037,6,0.903630
P_399094,17,0.883821
P_399118,5,0.893113
P_399156,2,0.889139
P_399209,3,0.880786
P_399215,7,0.856131
P_399220,4,0.886358
P_399225,3,0.892099
P_399265,5,0.868074
P_399276,8,0.870203
P_399284,8,0.859406
P_399322,4,0.891832
P_39938,4,0.880233
P_3995,11,0.867025
P_39953,3,0.883778
P_399545,5,0.886507
P_3996,14,0.872867
P_399648,2,0.889690
P_399664,11,0.886714
P_399680,8,0.872055
P_3997,16,0.872926
P_399705,11,0.832598
P_399710,13,0.891793
P_399713,15,0.821564
P_399760,12,0.845618
P_399766,6,0.874806
P_3998,12,0.872349
P_399827,9,0.869190
P_399888,15,0.892705
P_399953,2,0.867345
P_400,10,0.871048
P_4000,8,0.883513
P_400032,4,0.872070
P_400055,10,0.887090
P_400098,7,0.829660
P_400102,6,0.838168
P_400106,9,0.861728
P_400136,14,0.859220
P_400159,10,0.852516
P_400160,12,0.854229
P_400161,12,0.873576
P_400172,10,0.835572
P_400174,5,0.855515
P_400239,8,0.893359
P_400263,10,0.881909
P_400315,7,0.891207
P_400336,6,0.865420
P_40034,4,0.876546
P_400347,24,0.858869
P_400369,5,0.865054
P_400370,16,0.861628
P_400380,9,0.883128
P_400388,6,0.849666
P_400408,7,0.815141
P_400428,10,0.879690
P_400429,6,0.851267
P_400435,5,0.857006
P_400436,18,0.881343
P_400448,12,0.856749
P_400516,6,0.884869
P_400520,5,0.859922
P_400537,2,0.883390
P_400540,6,0.875633
P_400562,12,0.897030
P_400570,5,0.877037
P_40060,11,0.880327
P_400758,7,0.883799
P_400788,9,0.872819
P_400870,2,0.896377
P_400913,1,0.864259
P_400975,14,0.883746
P_401,10,0.895925
P_401007,10,0.835932
P_401011,4,0.832818
P_401080,17,0.838607
P_401107,9,0.883313
P_401110,4,0.875478
P_401140,11,0.799292
P_401147,8,0.837502
P_401148,8,0.869129
P_401164,7,0.839135
P_401176,7,0.839172
P_40119,4,0.874094
P_4012,6,0.895473
P_401238,19,0.882244
P_401239,12,0.879971
P_401287,13,0.835247
P_401288,4,0.886169
P_401384,7,0.879923
P_401669,6,0.881429
P_40174,13,0.851082
P_40178,5,0.861169
P_401780,12,0.825224
P_401786,5,0.904688
P_40181,22,0.833633
P_40184,6,0.831574
P_40186,10,0.856095
P_401870,2,0.851603
P_40188,10,0.868093
P_40189,9,0.839316
P_40190,2,0.870883
P_40192,9,0.830388
P_40199,7,0.879776
P_40200,6,0.889877
P_40207,8,0.882199
P_402087,7,0.891031
P_402093,3,0.879826
P_402103,9,0.856524
P_402104,2,0.887087
P_402114,10,0.874742
P_402157,12,0.868880
P_402194,2,0.896271
P_402257,1,0.881071
P_402287,3,0.837986
P_402428,8,0.845560
P_402464,13,0.878121
P_402476,11,0.847451
P_402493,6,0.884096
P_402507,12,0.859240
P_40251,3,0.842930
P_402519,5,0.884175
P_402567,6,0.854486
P_402601,4,0.831753
P_402608,3,0.792776
P_402641,14,0.865740
P_402715,9,0.855440
P_402829,6,0.869561
P_402848,12,0.892489
P_402877,9,0.882367
P_402924,5,0.883635
P_402926,13,0.842153
P_402927,16,0.856959
P_402958,13,0.860154
P_402990,9,0.849510
P_402993,15,0.855175
P_402994,13,0.855017
P_403017,9,0.850243
P_40312,9,0.832572
P_403294,15,0.865820
P_403300,9,0.861770
P_403559,11,0.879078
P_403565,3,0.853795
P_403606,3,0.858495
P_403629,10,0.840975
P_403662,9,0.870527
P_403663,10,0.887374
P_403673,6,0.872928
P_403679,5,0.872057
P_403707,7,0.875650
P_403772,3,0.877902
P_403801,7,0.883839
P_403811,7,0.883531
P_403845,16,0.868075
P_403863,5,0.864469
P_403868,4,0.876469
P_403885,2,0.880187
P_403900,5,0.882580
P_403963,1,0.893849
P_403991,5,0.858779
P_40400,5,0.880538
P_404002,10,0.896964
P_404046,10,0.852440
P_404058,9,0.876439
P_404137,9,0.883566
P_40419,5,0.865019
P_404206,15,0.854122
P_404245,7,0.880331
P_404284,5,0.877369
P_404331,9,0.871996
P_40434,9,0.853056
P_404341,6,0.862968
P_40435,5,0.858847
P_404355,7,0.874153
P_40436,2,0.869260
P_404381,2,0.886952
P_404397,15,0.889493
P_404402,4,0.889428
P_40443,10,0.860802
P_404442,7,0.879380
P_40446,5,0.868000
P_40449,7,0.868174
P_404578,7,0.862035
P_40458,3,0.864638
P_404602,7,0.829542
P_404643,4,0.870984
P_404645,7,0.884770
P_404662,9,0.881352
P_404692,5,0.858746
P_404695,16,0.826905
P_404699,6,0.860527
P_404713,0,0.849998
P_404725,10,0.874484
P_404746,13,0.845930
P_404786,4,0.890884
P_404801,8,0.856001
P_40482,8,0.889926
P_404935,4,0.868131
P_404953,9,0.868793
P_404967,15,0.872966
P_404999,5,0.861912
P_405001,2,0.860494
P_405020,4,0.850934
P_40508,9,0.858670
P_405115,4,0.901957
P_405172,12,0.870126
P_405192,10,0.858459
P_405388,12,0.856300
P_405398,7,0.894783
P_405404,10,0.899007
P_405575,1,0.882606
P_405596,6,0.888975
P_405621,7,0.819890
P_405638,7,0.835022
P_405690,9,0.890829
P_405773,7,0.853289
P_405785,9,0.876275
P_405879,9,0.864292
P_40599,12,0.840830
P_40602,15,0.824201
P_406049,11,0.895801
P_406063,11,0.869461
P_406073,5,0.861509
P_406179,16,0.843450
P_406191,14,0.817692
P_40623,8,0.878280
P_406274,15,0.844973
P_406311,17,0.862864
P_406333,8,0.876164
P_40641,8,0.838788
P_40642,10,0.875156
P_40646,11,0.848288
P_406468,7,0.874915
P_40650,7,0.863814
P_40652,5,0.863669
P_40654,11,0.847519
P_406553,7,0.881512
P_406559,7,0.862993
P_4066,8,0.885362
P_406632,6,0.869180
P_406634,11,0.873463
P_406659,6,0.835242
P_406664,6,0.877616
P_40668,9,0.861518
P_4067,7,0.906423
P_40671,4,0.867168
P_40673,5,0.887317
P_406732,5,0.850670
P_406768,5,0.859225
P_40677,12,0.885532
P_406818,2,0.881724
P_406824,5,0.845365
P_40685,10,0.859457
P_406877,16,0.864924
P_40688,10,0.864425
P_40691,9,0.859253
P_406921,3,0.878022
P_4070,2,0.887838
P_40702,23,0.869372
P_40711,12,0.833808
P_407122,12,0.871359
P_407133,9,0.856339
P_407139,3,0.880956
P_40722,4,0.878818
P_407221,21,0.867374
P_407222,8,0.855518
P_407225,8,0.864758
P_40727,15,0.858705
P_407272,1,0.842920
P_40728,11,0.877897
P_40729,10,0.878575
P_407344,1,0.838445
P_407459,7,0.896309
P_407468,5,0.888313
P_40751,1,0.887401
P_40755,14,0.861151
P_40756,9,0.883736
P_40758,11,0.898237
P_4076,7,0.873604
P_40760,9,0.843267
P_407629,9,0.894350
P_40766,9,0.882135
P_407694,5,0.889821
P_40770,12,0.865644
P_407864,9,0.878673
P_407998,19,0.856618
P_4080,8,0.900011
P_408006,6,0.888794
P_408009,11,0.865303
P_408028,8,0.890105
P_40804,3,0.876032
P_408049,13,0.890960
P_408086,4,0.853085
P_408101,7,0.866655
P_408165,13,0.888219
P_408178,9,0.818919
P_408186,9,0.867465
P_408209,11,0.873238
P_408211,13,0.882098
P_408218,7,0.858412
P_408243,6,0.898578
P_408298,11,0.871500
P_4083,10,0.899875
P_408334,6,0.862408
P_408336,16,0.874120
P_408338,0,0.871253
P_408343,8,0.804531
P_408353,7,0.873260
P_408366,9,0.847269
P_408399,7,0.872556
P_40844,3,0.897591
P_408468,2,0.873562
P_408491,5,0.827331
P_408551,13,0.875649
P_408631,6,0.823368
P_408699,4,0.843493
P_4087,5,0.886146
P_408729,10,0.893252
P_408747,7,0.894862
P_40876,7,0.861621
P_40877,10,0.874801
P_408782,6,0.856906
P_408796,4,0.886102
P_4088,3,0.895982
P_408892,8,0.806069
P_4089,4,0.893301
P_408973,3,0.878667
P_408975,16,0.842396
P_408990,16,0.860082
P_409007,7,0.865005
P_409114,7,0.877841
P_40913,6,0.877166
P_40914,7,0.855618
P_40916,8,0.861957
P_409162,8,0.890325
P_40923,9,0.880502
P_40925,8,0.841803
P_40926,3,0.877048
P_409260,14,0.860784
P_40927,17,0.853198
P_409289,10,0.863430
P_409321,14,0.856037
P_409349,0,0.866126
P_409487,2,0.874878
P_409494,7,0.853409
P_409514,14,0.875282
P_409517,6,0.878083
P_40955,1,0.880464
P_409570,11,0.840978
P_40964,4,0.868019
P_409852,5,0.858310
P_409883,10,0.856966
P_409990,2,0.876910
P_410043,10,0.848145
P_410126,3,0.859724
P_410163,4,0.829157
P_410192,1,0.894317
P_41020,10,0.893251
P_410495,7,0.894400
P_410520,7,0.870069
P_410543,5,0.851938
P_410545,9,0.856291
P_410575,2,0.892502
P_410635,13,0.837233
P_410680,9,0.858590
P_410715,7,0.853459
P_410716,11,0.870542
P_410834,9,0.871312
P_41092,4,0.801892
P_410941,17,0.853907
P_411007,8,0.862514
P_411029,5,0.879307
P_411037,14,0.897313
P_411038,13,0.893963
P_411079,5,0.889203
P_411130,6,0.828340
P_411341,18,0.873003
P_411343,19,0.855082
P_411410,10,0.895648
P_411509,10,0.886973
P_411510,12,0.854041
P_411512,9,0.894740
P_411527,4,0.892427
P_411555,7,0.898642
P_411567,3,0.870286
P_411662,16,0.875807
P_411838,13,0.849460
P_411840,2,0.902990
P_411847,6,0.830701
P_411853,8,0.848403
P_411856,9,0.857065
P_411862,24,0.843979
P_411867,13,0.866858
P_411873,3,0.855602
P_411998,9,0.869786
P_412005,9,0.882796
P_412096,9,0.875070
P_412176,3,0.838244
P_412234,11,0.857990
P_412257,6,0.855508
P_412288,3,0.842152
P_412291,4,0.870001
P_412303,15,0.838523
P_412307,6,0.876662
P_412323,7,0.857663
P_412324,6,0.864718
P_41246,4,0.840410
P_412476,7,0.828822
P_412486,9,0.834257
P_412578,17,0.827772
P_41261,11,0.846438
P_412660,8,0.893871
P_412681,10,0.826307
P_412684,3,0.857274
P_412766,5,0.848884
P_412784,8,0.874693
P_412793,12,0.840312
P_412808,8,0.876158
P_412911,9,0.887811
P_412982,15,0.879160
P_412988,8,0.877075
P_413027,13,0.855827
P_413086,8,0.853675
P_41309,2,0.901933
P_413160,21,0.847961
P_413176,11,0.860377
P_413179,9,0.863805
P_413180,10,0.863697
P_413195,7,0.862118
P_413198,9,0.868566
P_413236,5,0.870808
P_413244,9,0.871374
P_413249,12,0.857535
P_413324,5,0.807806
P_413462,21,0.826534
P_413463,21,0.826534
P_413465,20,0.826585
P_413476,17,0.857463
P_413479,5,0.805284
P_413555,8,0.846281
P_413619,9,0.867089
P_413727,21,0.853781
P_413729,10,0.878942
P_413730,19,0.878923
P_413873,0,0.885017
P_413915,8,0.874305
P_414011,14,0.872934
P_414177,24,0.857391
P_414215,2,0.860428
P_414233,9,0.876753
P_414436,6,0.832272
P_414466,6,0.818241
P_4145,5,0.896713
P_414553,10,0.806971
P_414555,6,0.807251
P_414556,5,0.841760
P_414559,9,0.817035
P_414588,10,0.860006
P_414591,5,0.872211
P_414646,13,0.855954
P_414675,9,0.879071
P_414678,3,0.862986
P_414679,8,0.861174
P_414687,20,0.877519
P_414695,2,0.865447
P_414727,8,0.836825
P_414735,14,0.875792
P_414741,10,0.877316
P_414808,17,0.870780
P_414830,6,0.882353
P_414944,6,0.877398
P_414960,8,0.858985
P_414972,12,0.864372
P_415020,15,0.871595
P_415063,15,0.867646
P_415148,6,0.818969
P_415176,7,0.855638
P_415195,7,0.880845
P_415294,4,0.870208
P_41530,11,0.830042
P_415314,11,0.883435
P_415321,7,0.858110
P_415329,15,0.850286
P_415416,13,0.833837
P_415420,30,0.844385
P_415448,10,0.855553
P_415505,14,0.834395
P_415506,1,0.879163
P_415529,3,0.866485
P_415535,7,0.878722
P_415570,16,0.868895
P_415598,25,0.861472
P_415601,6,0.869704
P_415688,5,0.861386
P_415697,7,0.881408
P_415733,3,0.885015
P_415737,5,0.890188
P_415773,6,0.878744
P_4158,6,0.885165
P_415909,9,0.891632
P_415922,13,0.840184
P_415954,3,0.885689
P_415961,11,0.875489
P_415975,13,0.811186
P_415976,17,0.856675
P_415978,15,0.861998
P_415993,6,0.885875
P_415999,12,0.856615
P_416000,2,0.859981
P_416001,9,0.859552
P_416002,4,0.861991
P_416004,9,0.861550
P_416041,6,0.850648
P_416050,8,0.882150
P_416065,3,0.872527
P_416067,8,0.852814
P_416068,0,0.868741
P_416071,10,0.885063
P_416073,12,0.870210
P_416076,5,0.843885
P_416080,10,0.874916
P_416092,13,0.879534
P_416093,12,0.865015
P_416109,11,0.885351
P_41612,8,0.862887
P_416131,9,0.814271
P_416136,12,0.861147
P_416140,10,0.857535
P_416166,4,0.866534
P_41617,6,0.826943
P_416183,2,0.810296
P_416186,10,0.807999
P_416226,2,0.897661
P_416230,3,0.864148
P_416252,8,0.852769
P_416286,17,0.876126
P_416290,7,0.834633
P_416294,10,0.885509
P_416317,13,0.861724
P_416327,13,0.859872
P_416347,4,0.846983
P_416353,5,0.901605
P_416356,7,0.864728
P_416360,18,0.901830
P_416411,9,0.840768
P_416414,17,0.864979
P_416416,3,0.892829
P_416422,9,0.853867
P_416426,18,0.858272
P_416434,11,0.850896
P_416436,9,0.865993
P_416456,10,0.841753
P_416457,3,0.849678
P_416458,18,0.845647
P_416459,16,0.854109
P_416460,4,0.838471
P_416461,1,0.841981
P_416462,2,0.864757
P_416465,9,0.826176
P_416466,6,0.859882
P_416478,6,0.875163
P_416534,6,0.870622
P_416537,9,0.893422
P_416559,6,0.875885
P_416614,13,0.871671
P_416615,12,0.884934
P_416641,5,0.892938
P_416643,7,0.900336
P_416647,6,0.873736
P_416693,9,0.870772
P_416830,6,0.889587
P_416960,7,0.875697
P_416969,10,0.852424
P_416982,10,0.807727
P_416985,8,0.880614
P_416988,5,0.840374
P_417034,8,0.852350
P_417052,9,0.841339
P_417055,15,0.856853
P_417120,8,0.823296
P_417124,7,0.840817
P_417511,6,0.900223
P_417553,24,0.863739
P_417559,6,0.861185
P_417560,15,0.836301
P_417562,19,0.850132
P_417563,34,0.858226
P_417564,8,0.865890
P_417565,9,0.857747
P_417570,8,0.827163
P_417678,5,0.856391
P_41771,2,0.847384
P_417735,9,0.866758
P_417818,7,0.857292
P_417837,13,0.870786
P_417851,11,0.892576
P_417967,6,0.844825
P_418002,3,0.880466
P_418157,5,0.865499
P_418198,16,0.881332
P_418217,4,0.842123
P_418386,5,0.854372
P_418462,5,0.879792
P_418463,9,0.869704
P_41848,6,0.855724
P_41851,7,0.847520
P_418562,12,0.842667
P_418672,12,0.879739
P_418739,11,0.821653
P_418778,8,0.877546
P_41878,6,0.834720
P_418845,3,0.874018
P_418847,9,0.886201
P_418914,5,0.824654
P_418918,5,0.847980
P_418951,16,0.870055
P_419043,5,0.855957
P_419045,7,0.842884
P_419052,6,0.866068
P_419059,5,0.797480
P_419072,4,0.878513
P_419085,22,0.848618
P_419087,5,0.839098
P_419093,12,0.863117
P_419220,18,0.843296
P_419226,8,0.871913
P_419253,9,0.871423
P_419255,14,0.840478
P_419256,16,0.860549
P_419260,7,0.884662
P_419265,5,0.879694
P_41937,1,0.878362
P_41946,7,0.848326
P_419461,7,0.887159
P_419490,5,0.825412
P_419611,11,0.869304
P_419621,5,0.875813
P_419624,3,0.873335
P_419626,4,0.869098
P_419643,7,0.891388
P_419644,11,0.862300
P_419647,6,0.883633
P_419648,6,0.893928
P_419649,13,0.872134
P_419651,14,0.868034
P_419681,13,0.861566
P_419683,5,0.847293
P_419684,12,0.877952
P_419710,14,0.834768
P_419723,15,0.846314
P_419735,20,0.845269
P_419736,8,0.836425
P_419741,9,0.859619
P_419742,10,0.843642
P_419746,11,0.855981
P_419804,12,0.863698
P_419810,12,0.845866
P_419819,1,0.893555
P_420045,12,0.860680
P_420047,6,0.859434
P_420049,11,0.861198
P_420050,22,0.840408
P_420051,8,0.796959
P_420054,7,0.888452
P_420057,3,0.871761
P_420069,18,0.857685
P_420073,14,0.854197
P_420083,4,0.844508
P_420111,9,0.821393
P_420233,17,0.881680
P_420284,18,0.870835
P_420362,7,0.865570
P_420363,5,0.870728
P_420365,16,0.856348
P_420370,5,0.817419
P_420388,12,0.882543
P_420394,9,0.870159
P_420436,11,0.865536
P_420464,11,0.861381
P_420468,9,0.826315
P_420477,6,0.852878
P_42048,8,0.876178
P_420485,24,0.837443
P_420498,10,0.887231
P_420514,9,0.834507
P_420519,1,0.879753
P_420520,9,0.861743
P_42054,7,0.866626
P_420575,7,0.848285
P_420609,3,0.887406
P_420616,7,0.851704
P_420678,8,0.872297
P_420743,4,0.884468
P_420797,10,0.835987
P_420798,10,0.848319
P_420812,7,0.878767
P_420882,7,0.896938
P_421006,10,0.871027
P_421027,12,0.893361
P_42103,1,0.854185
P_42104,6,0.901489
P_421115,8,0.830259
P_421121,10,0.799641
P_42117,10,0.895739
P_421245,12,0.886734
P_421333,6,0.841653
P_421343,14,0.833203
P_421507,1,0.881647
P_421544,5,0.866363
P_42158,6,0.889166
P_421628,9,0.851703
P_421629,10,0.870040
P_4217,5,0.891740
P_421739,11,0.889969
P_421740,8,0.868834
P_421787,2,0.858484
P_421829,4,0.851952
P_421831,6,0.865622
P_421895,5,0.872851
P_421903,3,0.888691
P_421929,7,0.887907
P_421947,17,0.849003
P_42203,3,0.885329
P_422062,6,0.892781
P_422095,10,0.871678
P_422118,20,0.850615
P_422121,23,0.843850
P_422134,13,0.842147
P_4223,9,0.880127
P_422307,9,0.877325
P_422317,8,0.822249
P_422447,12,0.863071
P_422483,6,0.885179
P_422536,7,0.875127
P_42257,14,0.894168
P_42260,1,0.896588
P_42261,4,0.878016
P_422793,1,0.887216
P_422794,7,0.868006
P_422796,11,0.840440
P_422800,16,0.845831
P_422817,7,0.855500
P_422876,11,0.887683
P_422929,7,0.884064
P_42305,8,0.890794
P_42309,19,0.830433
P_42311,15,0.865988
P_42312,9,0.869245
P_42317,11,0.863531
P_423194,12,0.850097
P_42322,10,0.893289
P_423334,11,0.885734
P_42338,26,0.835874
P_42342,11,0.850014
P_423639,9,0.844236
P_423665,5,0.831690
P_423749,12,0.827023
P_423784,5,0.871411
P_423785,7,0.813196
P_423840,1,0.872274
P_423882,15,0.842408
P_42396,8,0.853881
P_424051,17,0.799517
P_424052,13,0.809653
P_424053,1,0.834838
P_424059,3,0.847260
P_424081,4,0.877044
P_42411,9,0.897409
P_424148,17,0.795935
P_424191,6,0.854095
P_424298,5,0.870474
P_424302,7,0.865787
P_424382,13,0.845348
P_424394,4,0.875537
P_4244,5,0.876841
P_424408,7,0.851794
P_424425,4,0.869216
P_424457,10,0.896819
P_42463,10,0.893668
P_424714,8,0.858070
P_42473,10,0.873210
P_424740,9,0.862829
P_424772,5,0.866437
P_424773,11,0.864974
P_424775,9,0.887202
P_424779,5,0.878742
P_424781,3,0.885817
P_424789,2,0.875800
P_424792,5,0.886839
P_424802,3,0.885301
P_42481,1,0.877414
P_42482,7,0.871880
P_42483,1,0.861212
P_42484,15,0.835638
P_42485,11,0.846446
P_424850,15,0.867874
P_42486,7,0.869680
P_424861,14,0.871335
P_42487,28,0.855951
P_424879,7,0.872670
P_42489,16,0.882587
P_424900,14,0.876376
P_424963,8,0.854393
P_424970,3,0.832410
P_424998,14,0.852377
P_425000,7,0.856172
P_425191,13,0.855575
P_42522,7,0.868644
P_425250,13,0.888488
P_425326,3,0.881237
P_425576,7,0.885632
P_425578,4,0.894105
P_425590,1,0.861808
P_425795,9,0.882626
P_425900,7,0.863524
P_426118,28,0.849147
P_426120,13,0.840904
P_426130,23,0.851369
P_426133,6,0.844437
P_426143,8,0.838525
P_426150,14,0.848916
P_426165,3,0.855952
P_426166,12,0.859601
P_42620,4,0.877637
P_426241,6,0.880619
P_426272,9,0.856619
P_426277,22,0.847110
P_426304,9,0.859872
P_42631,3,0.887707
P_426332,3,0.852344
P_426548,9,0.899420
P_426550,8,0.880896
P_426555,2,0.820635
P_4267,8,0.873242
P_426715,1,0.884777
P_42672,8,0.868223
P_426746,19,0.877062
P_426749,9,0.887162
P_426753,10,0.865098
P_426772,13,0.844584
P_426805,6,0.847166
P_426832,10,0.883941
P_426835,3,0.857000
P_426851,6,0.869331
P_426877,19,0.840016
P_426956,5,0.873893
P_427016,21,0.867790
P_427041,6,0.871684
P_42705,13,0.885788
P_427219,18,0.842352
P_427239,1,0.876925
P_427243,9,0.883288
P_427301,14,0.890371
P_427306,2,0.879183
P_427310,6,0.873730
P_427340,5,0.880747
P_427687,8,0.878045
P_427757,8,0.855074
P_427883,8,0.842114
P_427963,5,0.841989
P_427965,2,0.881080
P_427967,2,0.881080
P_427989,11,0.836958
P_4280,2,0.896138
P_428038,16,0.809994
P_428156,12,0.851644
P_428183,10,0.874668
P_428184,7,0.885724
P_428216,2,0.831466
P_428249,6,0.812320
P_42842,10,0.865671
P_428429,6,0.881628
P_428481,9,0.895284
P_428575,6,0.806943
P_428602,10,0.876599
P_428637,4,0.881373
P_42886,3,0.888178
P_42893,16,0.901358
P_42909,12,0.869333
P_429104,10,0.852527
P_42911,9,0.889682
P_429171,8,0.865077
P_429172,14,0.883278
P_429194,10,0.898104
P_429321,5,0.891193
P_429341,15,0.882820
P_42935,10,0.868122
P_429496,12,0.872072
P_429515,32,0.851375
P_429521,7,0.841681
P_429525,8,0.850545
P_429549,7,0.861804
P_429551,12,0.872875
P_429597,11,0.883611
P_42964,8,0.861879
P_42965,8,0.885734
P_42966,3,0.884260
P_42967,4,0.871782
P_42968,5,0.856304
P_42971,11,0.880092
P_429789,4,0.866408
P_42994,3,0.895424
P_42997,1,0.865646
P_42998,4,0.853164
P_430,12,0.859898
P_43002,9,0.869947
P_43012,14,0.883251
P_43014,11,0.855373
P_430242,9,0.844929
P_430257,3,0.882685
P_430519,8,0.868031
P_430566,11,0.867599
P_430666,8,0.847295
P_430671,19,0.845875
P_430698,11,0.847187
P_430812,10,0.866852
P_430879,14,0.875449
P_43088,15,0.870855
P_430912,15,0.843496
P_43092,5,0.906026
P_430923,7,0.842220
P_430932,7,0.850939
P_430940,3,0.861767
P_43096,11,0.890596
P_431023,14,0.869811
P_431088,5,0.863852
P_43109,4,0.864991
P_431092,27,0.858548
P_431105,4,0.866024
P_431133,7,0.862053
P_431224,19,0.868414
P_43127,8,0.889469
P_431397,13,0.861921
P_431414,2,0.877082
P_431433,10,0.819219
P_431461,11,0.868473
P_431471,6,0.867001
P_431496,4,0.865128
P_43156,11,0.875511
P_43157,10,0.879389
P_43163,1,0.879403
P_431643,6,0.879922
P_431691,6,0.886271
P_431692,9,0.876029
P_431926,9,0.863487
P_43195,13,0.840284
P_43196,9,0.864336
P_432010,8,0.863686
P_432061,16,0.864191
P_432101,8,0.901967
P_432103,11,0.879294
P_432104,5,0.873179
P_432124,8,0.884049
P_432126,14,0.861527
P_432128,12,0.880019
